epoch,train_loss,train_acc,val_loss,val_acc
1,1.8734041565940494,35.773809523809526,1.7223769051688058,84.82142857142857
2,1.4340579566501437,88.69047619047619,0.9648620792797633,98.57142857142858
3,0.6305388825280326,98.57142857142858,0.2543608512197222,98.57142857142858
4,0.20908816847063247,99.46428571428572,0.11386001301663262,98.57142857142858
5,0.1129860621832666,99.58333333333333,0.09276098906993865,98.57142857142858
6,0.08067736952077775,99.46428571428572,0.08858447982264417,98.57142857142858
7,0.06087227424695378,99.64285714285714,0.08714529714946236,98.57142857142858
